Periodo,Sede,Facultad  ,Código Depto,Departamento,Id Asignatura,Asignatura,Sección,Duración,Jornada,Cupo,Inscritos,Día,Hora Inicio,Hora Fin,Fecha Inicio,Fecha Fin,Lugar,Edificio,Profesor Principal,RUN,Nombre Docente,1er Apellido Docente,2so Apellido Docente,Jerarquización
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13493,ARTES OSCURAS I,30,S,Vespertino,15,12,miércoles,18:50,20:10,01/08/24,30/12/24,201,HOGWARTS - TORRE B,S,132723203,Vernon,Dursley,RIQUELME,PEAS
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13493,ARTES OSCURAS I,30,S,Vespertino,15,12,miércoles,20:15,21:35,01/08/24,30/12/24,201,HOGWARTS - TORRE B,S,132723203,Vernon,Dursley,RIQUELME,PEAS
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13493,ARTES OSCURAS I,30,S,Vespertino,15,12,miércoles,21:40,23:00,01/08/24,30/12/24,201,HOGWARTS - TORRE B,S,132723203,Vernon,Dursley,RIQUELME,PEAS
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13493,ARTES OSCURAS I,20,S,Diurno,20,7,martes,08:15,09:35,01/08/24,30/12/24,406,HOGWARTS - TORRE B,S,132723203,Vernon,Dursley,RIQUELME,PEAS
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13493,ARTES OSCURAS I,20,S,Diurno,20,7,martes,09:45,11:05,01/08/24,30/12/24,406,HOGWARTS - TORRE B,S,132723203,Vernon,Dursley,RIQUELME,PEAS
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13493,ARTES OSCURAS I,20,S,Diurno,20,7,martes,11:15,12:35,01/08/24,30/12/24,406,HOGWARTS - TORRE B,S,132723203,Vernon,Dursley,RIQUELME,PEAS
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,HW13977,TALLER DE CASTELLANO,30,S,Vespertino,40,14,viernes,18:50,20:10,01/08/24,30/12/24,210,HOGWARTS - TORRE B,S,132723203,Vernon,Dursley,RIQUELME,PEAS
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,HW13977,TALLER DE CASTELLANO,30,S,Vespertino,40,14,viernes,20:15,21:35,01/08/24,30/12/24,210,HOGWARTS - TORRE B,S,132723203,Vernon,Dursley,RIQUELME,PEAS
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13469,ESTUDIOS DE DEMONIOS NECROFAGOS  III,30,S,Vespertino,30,12,jueves,18:50,20:10,01/08/24,30/12/24,216,HOGWARTS - TORRE B,S,134254541,Viktor,Krum,0,ATD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13469,ESTUDIOS DE DEMONIOS NECROFAGOS  III,30,S,Vespertino,30,12,jueves,20:15,21:35,01/08/24,30/12/24,216,HOGWARTS - TORRE B,S,134254541,Viktor,Krum,0,ATD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13469,ESTUDIOS DE DEMONIOS NECROFAGOS  III,30,S,Vespertino,30,12,jueves,21:40,23:00,01/08/24,30/12/24,216,HOGWARTS - TORRE B,S,134254541,Viktor,Krum,0,ATD
2024-02,Beauxbaton,Ministerio de magia,9010,PROGRAMA DE pársel,WH23637,PÁRSEL I,230,S,Diurno,40,40,miércoles,15:45,17:05,01/08/24,30/12/24,410,BEAUXBATON - EDIFICIO B,S,134388880,Vincent,Crabbe,BARRIENTOS,SIN
2024-02,Beauxbaton,Ministerio de magia,9010,PROGRAMA DE pársel,WH23637,PÁRSEL I,230,S,Diurno,40,40,miércoles,17:15,18:35,01/08/24,30/12/24,410,BEAUXBATON - EDIFICIO B,S,134388880,Vincent,Crabbe,BARRIENTOS,SIN
2024-02,Beauxbaton,Ministerio de magia,9010,PROGRAMA DE pársel,WH23637,PÁRSEL I,295,S,Diurno,20,20,miércoles,11:15,12:35,01/08/24,30/12/24,504,BEAUXBATON - EDIFICIO B,S,134388880,Vincent,Crabbe,BARRIENTOS,SIN
2024-02,Beauxbaton,Ministerio de magia,9010,PROGRAMA DE pársel,WH23637,PÁRSEL I,295,S,Diurno,20,20,miércoles,12:45,14:05,01/08/24,30/12/24,504,BEAUXBATON - EDIFICIO B,S,134388880,Vincent,Crabbe,BARRIENTOS,SIN
2024-02,Beauxbaton,Ministerio de magia,9010,PROGRAMA DE pársel,WH233410,PÁRSEL III,250,S,Diurno,20,18,martes,17:15,18:35,01/08/24,31/12/24,505,BEAUXBATON - EDIFICIO B,S,134388880,Vincent,Crabbe,BARRIENTOS,SIN
2024-02,Beauxbaton,Ministerio de magia,9010,PROGRAMA DE pársel,WH233410,PÁRSEL III,250,S,Diurno,20,18,martes,18:50,20:10,01/08/24,31/12/24,505,BEAUXBATON - EDIFICIO B,S,134388880,Vincent,Crabbe,BARRIENTOS,SIN
2024-02,Beauxbaton,Ministerio de magia,9010,PROGRAMA DE pársel,WH233410,PÁRSEL III,230,S,Diurno,47,47,martes,11:15,12:35,01/08/24,30/12/24,507 (H),BEAUXBATON - EDIFICIO B,S,134388880,Vincent,Crabbe,BARRIENTOS,SIN
2024-02,Beauxbaton,Ministerio de magia,9010,PROGRAMA DE pársel,WH233410,PÁRSEL III,230,S,Diurno,47,47,martes,12:45,14:05,01/08/24,30/12/24,507 (H),BEAUXBATON - EDIFICIO B,S,134388880,Vincent,Crabbe,BARRIENTOS,SIN
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13459,TEORIA MAGICA II,40,S,Vespertino,34,32,viernes,18:50,20:10,01/08/24,30/12/24,309,HOGWARTS - TORRE B,S,134450253,Voldemort,SeñorOscuro,EL INNOMBRABLE,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13459,TEORIA MAGICA II,40,S,Vespertino,34,32,viernes,20:15,21:35,01/08/24,30/12/24,309,HOGWARTS - TORRE B,S,134450253,Voldemort,SeñorOscuro,EL INNOMBRABLE,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13459,TEORIA MAGICA II,40,S,Vespertino,34,32,viernes,21:40,23:00,01/08/24,30/12/24,309,HOGWARTS - TORRE B,S,134450253,Voldemort,SeñorOscuro,EL INNOMBRABLE,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13459,TEORIA MAGICA II,30,S,Diurno,75,63,lunes,08:15,09:35,01/08/24,30/12/24,AULA E,HOGWARTS - ,S,134450253,Voldemort,SeñorOscuro,EL INNOMBRABLE,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13459,TEORIA MAGICA II,30,S,Diurno,75,63,lunes,09:45,11:05,01/08/24,30/12/24,AULA E,HOGWARTS - ,S,134450253,Voldemort,SeñorOscuro,EL INNOMBRABLE,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13459,TEORIA MAGICA II,30,S,Diurno,75,63,lunes,11:15,12:35,01/08/24,30/12/24,AULA E,HOGWARTS - ,S,134450253,Voldemort,SeñorOscuro,EL INNOMBRABLE,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13509,ARTES OSCURAS II,30,S,Diurno,20,10,miércoles,08:15,09:35,01/08/24,30/12/24,AULA D (H),HOGWARTS - ,S,136194663,Wilhelminan.,Grubbly-Plank,0,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13509,ARTES OSCURAS II,30,S,Diurno,20,10,miércoles,09:45,11:05,01/08/24,30/12/24,AULA D (H),HOGWARTS - ,S,136194663,Wilhelminan.,Grubbly-Plank,0,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13509,ARTES OSCURAS II,30,S,Diurno,20,10,miércoles,11:15,12:35,01/08/24,30/12/24,AULA D (H),HOGWARTS - ,S,136194663,Wilhelminan.,Grubbly-Plank,0,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,10,S,Vespertino,25,10,viernes,18:50,20:10,01/08/24,30/12/24,211,HOGWARTS - TORRE B,S,137062706,Xenophilius,Lovegood,SANDOVAL,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,10,S,Vespertino,25,10,viernes,20:15,21:35,01/08/24,30/12/24,211,HOGWARTS - TORRE B,S,137062706,Xenophilius,Lovegood,SANDOVAL,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,HP24090,TALLER DE LIBRO REGLAMENTARIO DE HECHIZOS,20,S,Vespertino,35,3,lunes,18:50,20:10,01/08/24,30/12/24,210,HOGWARTS - TORRE B,S,137062706,Xenophilius,Lovegood,SANDOVAL,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,HP24090,TALLER DE LIBRO REGLAMENTARIO DE HECHIZOS,20,S,Vespertino,35,3,lunes,20:15,21:35,01/08/24,30/12/24,210,HOGWARTS - TORRE B,S,137062706,Xenophilius,Lovegood,SANDOVAL,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,HP14091,TALLER DE COMPORTAMIENTO ETICO Y SOCIAL DEL MAGO,20,S,Diurno,45,45,viernes,08:15,09:35,01/08/24,30/12/24,301 (H),HOGWARTS - ,S,137062706,Xenophilius,Lovegood,SANDOVAL,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,HP14091,TALLER DE COMPORTAMIENTO ETICO Y SOCIAL DEL MAGO,20,S,Diurno,45,45,viernes,09:45,11:05,01/08/24,30/12/24,301 (H),HOGWARTS - ,S,137062706,Xenophilius,Lovegood,SANDOVAL,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,20,S,Diurno,40,30,viernes,11:15,12:35,01/08/24,30/12/24,204,HOGWARTS - TORRE B,S,138033859,Zacharias,Smith,LATORRE,SIN
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,20,S,Diurno,40,30,viernes,12:45,14:05,01/08/24,30/12/24,204,HOGWARTS - TORRE B,S,138033859,Zacharias,Smith,LATORRE,SIN
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH13143,TIMOS Título Indispensable de Magia Ordinaria,20,I,Diurno,15,7,martes,17:15,18:35,01/08/24,30/12/24,202,HOGWARTS - TORRE B,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH13143,TIMOS Título Indispensable de Magia Ordinaria,20,I,Diurno,15,7,martes,18:50,20:10,01/08/24,30/12/24,202,HOGWARTS - TORRE B,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH13143,TIMOS Título Indispensable de Magia Ordinaria,40,I,Diurno,15,6,martes,17:15,18:35,01/08/24,30/12/24,401,HOGWARTS - TORRE B,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH13143,TIMOS Título Indispensable de Magia Ordinaria,40,I,Diurno,15,6,martes,18:50,20:10,01/08/24,30/12/24,401,HOGWARTS - TORRE B,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,10,S,Diurno,70,70,jueves,08:15,09:35,01/08/24,30/12/24,AULA A (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,10,S,Diurno,70,70,jueves,09:45,11:05,01/08/24,30/12/24,AULA A (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,10,S,Diurno,70,70,jueves,11:15,12:35,01/08/24,30/12/24,AULA A (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,40,S,Vespertino,35,35,martes,18:50,20:10,01/08/24,30/12/24,AULA E,HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,40,S,Vespertino,35,35,martes,20:15,21:35,01/08/24,30/12/24,AULA E,HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,40,S,Vespertino,35,35,martes,21:40,23:00,01/08/24,30/12/24,AULA E,HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,20,S,Diurno,70,64,jueves,08:15,09:35,01/08/24,30/12/24,AULA C (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,ATD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,20,S,Diurno,70,64,jueves,09:45,11:05,01/08/24,30/12/24,AULA C (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,ATD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,20,S,Diurno,70,64,jueves,11:15,12:35,01/08/24,30/12/24,AULA C (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,ATD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,210,S,Diurno,40,40,miércoles,14:15,15:35,01/08/24,30/12/24,102 (H),BEAUXBATON - EDIFICIO A,S,#N/A,#N/A,#N/A,#N/A,ATR
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,210,S,Diurno,40,40,miércoles,15:45,17:05,01/08/24,30/12/24,102 (H),BEAUXBATON - EDIFICIO A,S,#N/A,#N/A,#N/A,#N/A,ATR
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,210,S,Diurno,40,40,miércoles,17:15,18:35,01/08/24,30/12/24,102 (H),BEAUXBATON - EDIFICIO A,S,#N/A,#N/A,#N/A,#N/A,ATR
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,220,S,Diurno,52,52,jueves,14:15,15:35,01/08/24,30/12/24,102 (H),BEAUXBATON - EDIFICIO A,S,#N/A,#N/A,#N/A,#N/A,ATR
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,220,S,Diurno,52,52,jueves,15:45,17:05,01/08/24,30/12/24,102 (H),BEAUXBATON - EDIFICIO A,S,#N/A,#N/A,#N/A,#N/A,ATR
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,220,S,Diurno,52,52,jueves,17:15,18:35,01/08/24,30/12/24,102 (H),BEAUXBATON - EDIFICIO A,S,#N/A,#N/A,#N/A,#N/A,ATR
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,50,S,Vespertino,33,32,miércoles,18:50,20:10,01/08/24,30/12/24,41,HOGWARTS - TORRE B,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,50,S,Vespertino,33,32,miércoles,20:15,21:35,01/08/24,30/12/24,41,HOGWARTS - TORRE B,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,50,S,Vespertino,33,32,miércoles,21:40,23:00,01/08/24,30/12/24,41,HOGWARTS - TORRE B,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,10,S,Diurno,75,75,lunes,14:15,15:35,01/08/24,30/12/24,AULA A (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,10,S,Diurno,75,75,lunes,15:45,17:05,01/08/24,30/12/24,AULA A (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,10,S,Diurno,75,75,lunes,17:15,18:35,01/08/24,30/12/24,AULA A (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,220,S,Diurno,40,32,miércoles,08:15,09:35,01/08/24,30/12/24,508,BEAUXBATON - EDIFICIO B,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,220,S,Diurno,40,32,miércoles,09:45,11:05,01/08/24,30/12/24,508,BEAUXBATON - EDIFICIO B,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,220,S,Diurno,40,32,miércoles,11:15,12:35,01/08/24,30/12/24,508,BEAUXBATON - EDIFICIO B,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,210,S,Diurno,55,43,lunes,08:15,09:35,01/08/24,30/12/24,102 (H),BEAUXBATON - EDIFICIO A,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,210,S,Diurno,55,43,lunes,09:45,11:05,01/08/24,30/12/24,102 (H),BEAUXBATON - EDIFICIO A,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,210,S,Diurno,55,43,lunes,11:15,12:35,01/08/24,30/12/24,102 (H),BEAUXBATON - EDIFICIO A,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,230,S,Diurno,55,42,miércoles,14:15,15:35,01/08/24,30/12/24,104,BEAUXBATON - EDIFICIO A,S,#N/A,#N/A,#N/A,#N/A,INSD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,230,S,Diurno,55,42,miércoles,15:45,17:05,01/08/24,30/12/24,104,BEAUXBATON - EDIFICIO A,S,#N/A,#N/A,#N/A,#N/A,INSD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,230,S,Diurno,55,42,miércoles,17:15,18:35,01/08/24,30/12/24,104,BEAUXBATON - EDIFICIO A,S,#N/A,#N/A,#N/A,#N/A,INSD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,20,S,Diurno,75,63,miércoles,14:15,15:35,01/08/24,30/12/24,AULA B (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,20,S,Diurno,75,63,miércoles,15:45,17:05,01/08/24,30/12/24,AULA B (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13457,ENCANTAMIENTOS  I,20,S,Diurno,75,63,miércoles,17:15,18:35,01/08/24,30/12/24,AULA B (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13458,ESTUDIOS DE DEMONIOS NECROFAGOS  I,20,S,Diurno,70,69,martes,14:15,15:35,01/08/24,30/12/24,AULA B (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13458,ESTUDIOS DE DEMONIOS NECROFAGOS  I,20,S,Diurno,70,69,martes,15:45,17:05,01/08/24,30/12/24,AULA B (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13458,ESTUDIOS DE DEMONIOS NECROFAGOS  I,20,S,Diurno,70,69,martes,17:15,18:35,01/08/24,30/12/24,AULA B (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13459,TEORIA MAGICA II,210,S,Diurno,50,49,lunes,14:15,15:35,01/08/24,30/12/24,102 (H),BEAUXBATON - EDIFICIO A,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13459,TEORIA MAGICA II,210,S,Diurno,50,49,lunes,15:45,17:05,01/08/24,30/12/24,102 (H),BEAUXBATON - EDIFICIO A,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13459,TEORIA MAGICA II,210,S,Diurno,50,49,lunes,17:15,18:35,01/08/24,30/12/24,102 (H),BEAUXBATON - EDIFICIO A,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13462,ENCANTAMIENTOS  II,210,S,Diurno,40,32,jueves,14:15,15:35,01/08/24,30/12/24,401 (H),BEAUXBATON - EDIFICIO B,S,#N/A,#N/A,#N/A,#N/A,SIN
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13462,ENCANTAMIENTOS  II,210,S,Diurno,40,32,jueves,15:45,17:05,01/08/24,30/12/24,401 (H),BEAUXBATON - EDIFICIO B,S,#N/A,#N/A,#N/A,#N/A,SIN
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13462,ENCANTAMIENTOS  II,210,S,Diurno,40,32,jueves,17:15,18:35,01/08/24,30/12/24,401 (H),BEAUXBATON - EDIFICIO B,S,#N/A,#N/A,#N/A,#N/A,SIN
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13463,ESTUDIOS DE DEMONIOS NECROFAGOS  II,210,S,Diurno,55,16,miércoles,14:15,15:35,01/08/24,30/12/24,513 (H),BEAUXBATON - EDIFICIO B,,#N/A,#N/A,#N/A,#N/A,
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13463,ESTUDIOS DE DEMONIOS NECROFAGOS  II,210,S,Diurno,55,16,miércoles,15:45,17:05,01/08/24,30/12/24,513 (H),BEAUXBATON - EDIFICIO B,,#N/A,#N/A,#N/A,#N/A,
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13463,ESTUDIOS DE DEMONIOS NECROFAGOS  II,210,S,Diurno,55,16,miércoles,17:15,18:35,01/08/24,30/12/24,513 (H),BEAUXBATON - EDIFICIO B,,#N/A,#N/A,#N/A,#N/A,
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13467,POCIONES I,10,S,Diurno,70,64,jueves,08:15,09:35,01/08/24,30/12/24,AULA B (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13467,POCIONES I,10,S,Diurno,70,64,jueves,09:45,11:05,01/08/24,30/12/24,AULA B (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13467,POCIONES I,10,S,Diurno,70,64,jueves,11:15,12:35,01/08/24,30/12/24,AULA B (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13468,ENCANTAMIENTOS  III,20,S,Diurno,59,57,martes,08:15,09:35,01/08/24,30/12/24,AULA C (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13468,ENCANTAMIENTOS  III,20,S,Diurno,59,57,martes,09:45,11:05,01/08/24,30/12/24,AULA C (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13468,ENCANTAMIENTOS  III,20,S,Diurno,59,57,martes,11:15,12:35,01/08/24,30/12/24,AULA C (H),HOGWARTS - ,S,#N/A,#N/A,#N/A,#N/A,JC1
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13468,ENCANTAMIENTOS  III,220,S,Diurno,25,4,lunes,14:15,15:35,01/08/24,30/12/24,503,BEAUXBATON - EDIFICIO B,,#N/A,#N/A,#N/A,#N/A,
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13468,ENCANTAMIENTOS  III,220,S,Diurno,25,4,lunes,15:45,17:05,01/08/24,30/12/24,503,BEAUXBATON - EDIFICIO B,,#N/A,#N/A,#N/A,#N/A,
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13468,ENCANTAMIENTOS  III,220,S,Diurno,25,4,lunes,17:15,18:35,01/08/24,30/12/24,503,BEAUXBATON - EDIFICIO B,,#N/A,#N/A,#N/A,#N/A,
